local_time,dauwpuntstemp,kastemperatuur,plant
02/08/2022 5:35 PM,22.22959,28.2,27.4
02/08/2022 5:40 PM,23.66335,28.1,27.4
02/08/2022 5:45 PM,22.45042,27.9,27.3
02/08/2022 5:50 PM,22.91485,27.8,27
02/08/2022 5:55 PM,22.52928,27.7,26.9
02/08/2022 6:00 PM,21.53987,27.7,27
02/08/2022 6:05 PM,21.5855,27.6,26.7
02/08/2022 6:10 PM,20.99025,27.6,27.2
02/08/2022 6:15 PM,21.84698,27.8,27.3
02/08/2022 6:20 PM,21.2061,27.7,27.1
02/08/2022 6:25 PM,20.91752,27.6,26.8
02/08/2022 6:30 PM,20.8224,27.5,26.8
02/08/2022 6:35 PM,20.53493,27.3,26.6
02/08/2022 6:40 PM,20.96793,27.2,26.7
02/08/2022 6:45 PM,20.68234,27.1,26.4
02/08/2022 6:50 PM,20.22542,27,26.2
02/08/2022 6:55 PM,20.20471,26.8,25.9
02/08/2022 7:00 PM,20.8206,26.8,25.7
02/08/2022 7:05 PM,20.70169,26.7,25.6
02/08/2022 7:10 PM,20.29979,26.5,25.2
02/08/2022 7:15 PM,20.0146,26.3,25.1
02/08/2022 7:20 PM,20.38553,26.2,24.9
02/08/2022 7:25 PM,20.31279,26.1,24.8
02/08/2022 7:30 PM,20.23999,26,24.5
02/08/2022 7:35 PM,20.27605,25.8,24.2
02/08/2022 7:40 PM,20.03895,25.6,24.1
02/08/2022 7:45 PM,20.0495,25.4,24
02/08/2022 7:50 PM,20.55679,25.4,23.9
02/08/2022 7:55 PM,19.83505,25.2,23.9
02/08/2022 8:00 PM,19.77642,25,23.8
02/08/2022 8:05 PM,19.65812,24.9,23.7
02/08/2022 8:10 PM,19.80411,24.8,23.6
02/08/2022 8:15 PM,19.86012,24.7,23.5
02/08/2022 8:20 PM,20.00037,24.6,23.4
02/08/2022 8:25 PM,20.34701,24.5,23.3
02/08/2022 8:30 PM,20.09504,24.5,23.2
02/08/2022 8:35 PM,20.14559,24.4,23.1
02/08/2022 8:40 PM,19.88044,24.3,23
02/08/2022 8:45 PM,19.70809,24.1,22.8
02/08/2022 8:50 PM,19.34544,23.9,22.7
02/08/2022 8:55 PM,19.01382,23.8,22.4
02/08/2022 9:00 PM,19.08561,23.5,22.3
02/08/2022 9:05 PM,18.81996,23.4,22
02/08/2022 9:10 PM,18.75343,23.2,22
02/08/2022 9:15 PM,18.41242,23,21.6
02/08/2022 9:20 PM,18.5129,22.8,21.6
02/08/2022 9:25 PM,18.51975,22.7,21.4
02/08/2022 9:30 PM,18.42287,22.6,21.4
02/08/2022 9:35 PM,18.22911,22.4,21.1
02/08/2022 9:40 PM,17.8282,22.2,21.1
02/08/2022 9:45 PM,17.89059,22.2,21.1
02/08/2022 9:50 PM,17.92365,22,21
02/08/2022 9:55 PM,18.14746,22,21
02/08/2022 10:00 PM,17.88797,21.9,20.8
02/08/2022 10:05 PM,17.95323,21.8,20.8
02/08/2022 10:10 PM,17.9968,21.7,20.8
02/08/2022 10:15 PM,17.85952,21.6,20.7
02/08/2022 10:20 PM,17.96157,21.5,20.6
02/08/2022 10:25 PM,18.06117,21.4,20.5
02/08/2022 10:30 PM,18.19776,21.4,20.5
02/08/2022 10:35 PM,18.11958,21.3,20.4
02/08/2022 10:40 PM,18.41035,21.4,20.4
02/08/2022 10:45 PM,18.17644,21.2,20.4
02/08/2022 10:50 PM,18.23402,21.2,20.4
02/08/2022 10:55 PM,18.30779,21.1,20.3
02/08/2022 11:00 PM,18.17451,21.1,20.3
02/08/2022 11:05 PM,18.0958,21,20.2
02/08/2022 11:10 PM,18.22884,21,20.2
02/08/2022 11:15 PM,18.14984,20.9,20.1
02/08/2022 11:20 PM,18.28168,20.9,20.1
02/08/2022 11:25 PM,18.31444,20.8,20
02/08/2022 11:30 PM,18.4443,20.8,20
02/08/2022 11:35 PM,18.40141,20.7,20
02/08/2022 11:40 PM,18.4382,20.7,20
02/08/2022 11:45 PM,18.41982,20.7,19.9
02/08/2022 11:50 PM,18.44976,20.6,19.9
02/08/2022 11:55 PM,18.3766,20.6,19.8
03/08/2022 12:00 AM,18.44976,20.6,19.9
03/08/2022 12:05 AM,18.44235,20.5,19.8
03/08/2022 12:10 AM,18.47861,20.5,19.8
03/08/2022 12:15 AM,18.55092,20.5,19.8
03/08/2022 12:20 AM,18.39823,20.4,19.8
03/08/2022 12:25 AM,18.47041,20.4,19.8
03/08/2022 12:30 AM,18.36203,20.4,19.7
03/08/2022 12:35 AM,18.4163,20.4,19.8
03/08/2022 12:40 AM,18.38014,20.4,19.8
03/08/2022 12:45 AM,18.36203,20.4,19.7
03/08/2022 12:50 AM,18.20918,20.3,19.7
03/08/2022 12:55 AM,18.29974,20.3,19.6
03/08/2022 1:00 AM,18.20126,20.2,19.6
03/08/2022 1:05 AM,18.25533,20.2,19.6
03/08/2022 1:10 AM,18.23733,20.2,19.7
03/08/2022 1:15 AM,18.16511,20.2,19.5
03/08/2022 1:20 AM,18.17478,20.1,19.6
03/08/2022 1:25 AM,18.20126,20.2,19.5
03/08/2022 1:30 AM,18.27333,20.2,19.5
03/08/2022 1:35 AM,18.19275,20.1,19.4
03/08/2022 1:40 AM,18.17478,20.1,19.5
03/08/2022 1:45 AM,18.2913,20.2,19.5
03/08/2022 1:50 AM,18.27333,20.2,19.5
03/08/2022 1:55 AM,18.25533,20.2,19.5
03/08/2022 2:00 AM,18.25533,20.2,19.5
03/08/2022 2:05 AM,18.36301,20.2,19.5
03/08/2022 2:10 AM,18.30013,20.1,19.4
03/08/2022 2:15 AM,18.28228,20.1,19.4
03/08/2022 2:20 AM,18.24652,20.1,19.4
03/08/2022 2:25 AM,18.21069,20.1,19.4
03/08/2022 2:30 AM,18.24652,20.1,19.4
03/08/2022 2:35 AM,18.28228,20.1,19.4
03/08/2022 2:40 AM,18.31797,20.1,19.3
03/08/2022 2:45 AM,18.23712,20,19.3
03/08/2022 2:50 AM,18.25491,20,19.3
03/08/2022 2:55 AM,18.23712,20,19.2
03/08/2022 3:00 AM,18.25491,20,19.2
03/08/2022 3:05 AM,18.30817,20,19.3
03/08/2022 3:10 AM,18.30817,20,19.3
03/08/2022 3:15 AM,18.30817,20,19.2
03/08/2022 3:20 AM,18.32589,20,19.2
03/08/2022 3:25 AM,18.30817,20,19.2
03/08/2022 3:30 AM,18.22715,19.9,19.1
03/08/2022 3:35 AM,18.20945,19.9,19.1
03/08/2022 3:40 AM,18.24484,19.9,19.1
03/08/2022 3:45 AM,18.24484,19.9,19.1
03/08/2022 3:50 AM,18.24484,19.9,19.1
03/08/2022 3:55 AM,18.16375,19.8,19
03/08/2022 4:00 AM,18.21662,19.8,19.1
03/08/2022 4:05 AM,18.28016,19.9,19.1
03/08/2022 4:10 AM,18.26251,19.9,19.1
03/08/2022 4:15 AM,18.19901,19.8,19.1
03/08/2022 4:20 AM,18.21662,19.8,19.1
03/08/2022 4:25 AM,18.19901,19.8,19.1
03/08/2022 4:30 AM,18.1705,19.7,19.1
03/08/2022 4:35 AM,18.26934,19.8,19.1
03/08/2022 4:40 AM,18.33939,19.8,19.1
03/08/2022 4:45 AM,18.33939,19.8,19.2
03/08/2022 4:50 AM,18.28687,19.8,19.1
03/08/2022 4:55 AM,18.25178,19.8,19.2
03/08/2022 5:00 AM,18.25178,19.8,19.1
03/08/2022 5:05 AM,18.25178,19.8,19.1
03/08/2022 5:10 AM,18.1461,19.8,19.1
03/08/2022 5:15 AM,18.19901,19.8,19
03/08/2022 5:20 AM,18.19901,19.8,19
03/08/2022 5:25 AM,18.16375,19.8,19.1
03/08/2022 5:30 AM,18.1461,19.8,18.9
03/08/2022 5:35 AM,18.12842,19.8,19
03/08/2022 5:40 AM,18.04735,19.7,18.9
03/08/2022 5:45 AM,18.10023,19.7,18.9
03/08/2022 5:50 AM,18.04735,19.7,18.9
03/08/2022 5:55 AM,18.05413,19.6,18.8
03/08/2022 6:00 AM,18.01902,19.6,18.8
03/08/2022 6:05 AM,18.07166,19.6,18.8
03/08/2022 6:10 AM,18.03658,19.6,18.7
03/08/2022 6:15 AM,18.05413,19.6,18.9
03/08/2022 6:20 AM,18.01902,19.6,18.8
03/08/2022 6:25 AM,18.01902,19.6,18.8
03/08/2022 6:30 AM,18.05413,19.6,18.8
03/08/2022 6:35 AM,18.03658,19.6,18.8
03/08/2022 6:40 AM,18.01902,19.6,18.8
03/08/2022 6:45 AM,17.98385,19.6,18.9
03/08/2022 6:50 AM,17.98385,19.6,18.9
03/08/2022 6:55 AM,18.08262,19.7,18.9
03/08/2022 7:00 AM,18.1461,19.8,19.1
03/08/2022 7:05 AM,18.2978,19.9,19.3
03/08/2022 7:10 AM,18.23712,20,19.4
03/08/2022 7:15 AM,18.43445,20.2,21.6
03/08/2022 7:20 AM,18.4974,20.3,19.7
03/08/2022 7:25 AM,18.61391,20.4,19.8
03/08/2022 7:30 AM,18.71256,20.5,19.9
03/08/2022 7:35 AM,18.56895,20.5,20
03/08/2022 7:40 AM,18.79331,20.6,20.1
03/08/2022 7:45 AM,19.02642,20.8,20.2
03/08/2022 7:50 AM,19.12508,20.9,20.4
03/08/2022 7:55 AM,19.16987,21,20.5
03/08/2022 8:00 AM,19.17828,21.1,20.5
03/08/2022 8:05 AM,19.10579,21.1,20.5
03/08/2022 8:10 AM,19.20428,21.2,20.5
03/08/2022 8:15 AM,19.30278,21.3,20.5
03/08/2022 8:20 AM,19.33105,21.2,20.6
03/08/2022 8:25 AM,19.29175,21.4,20.8
03/08/2022 8:30 AM,19.27344,21.4,20.9
03/08/2022 8:35 AM,19.5435,21.6,21
03/08/2022 8:40 AM,19.62365,21.7,21.1
03/08/2022 8:45 AM,19.59335,21.8,21.5
03/08/2022 8:50 AM,19.8454,22,22
03/08/2022 8:55 AM,19.76323,22.2,21.7
03/08/2022 9:00 AM,19.537,22.2,22
03/08/2022 9:05 AM,19.78991,22.4,22.2
03/08/2022 9:10 AM,20.34788,22.7,22.3
03/08/2022 9:15 AM,19.81637,22.7,22.1
03/08/2022 9:20 AM,20.42738,22.8,22
03/08/2022 9:25 AM,20.06505,22.7,22
03/08/2022 9:30 AM,19.77617,22.6,22.1
03/08/2022 9:35 AM,19.87406,22.7,22.1
03/08/2022 9:40 AM,19.73917,22.7,22.1
03/08/2022 9:45 AM,19.70097,22.8,22.1
03/08/2022 9:50 AM,20.10594,22.8,22.3
03/08/2022 9:55 AM,20.10824,22.9,22.3
03/08/2022 10:00 AM,19.75959,22.9,22.6
03/08/2022 10:05 AM,20.1109,23.1,22.7
03/08/2022 10:10 AM,20.75122,23.4,23
03/08/2022 10:15 AM,20.52142,23.5,23.4
03/08/2022 10:20 AM,20.77571,23.8,24.3
03/08/2022 10:25 AM,20.90521,24.4,25.7
03/08/2022 10:30 AM,22.24044,25.4,26.2
03/08/2022 10:35 AM,22.23564,25.6,26.2
03/08/2022 10:40 AM,22.49353,25.7,26.8
03/08/2022 10:45 AM,22.82388,26.1,27.2
03/08/2022 10:50 AM,22.97091,26.5,27.5
03/08/2022 10:55 AM,23.03679,26.8,27.4
03/08/2022 11:00 AM,22.90481,26.9,27.6
03/08/2022 11:05 AM,23.94988,27.4,27.3
03/08/2022 11:10 AM,23.63399,27.5,27.1
03/08/2022 11:15 AM,22.92086,27.2,28
03/08/2022 11:20 AM,24.66747,27.7,28.2
03/08/2022 11:25 AM,24.13373,27.8,28.4
03/08/2022 11:30 AM,23.92087,28.1,28.5
03/08/2022 11:35 AM,24.05678,28,28.9
03/08/2022 11:40 AM,25.03679,28.6,29.4
03/08/2022 11:45 AM,24.92593,28.7,29.1
03/08/2022 11:50 AM,23.87622,28.5,28.8
03/08/2022 11:55 AM,23.05529,28.2,28.2
03/08/2022 12:00 PM,23.2858,28.3,28.7
03/08/2022 12:05 PM,25.14137,28.9,29.1
03/08/2022 12:10 PM,25.13353,29,29.3
03/08/2022 12:15 PM,24.95465,29.3,29.5
03/08/2022 12:20 PM,25.4375,29.4,29.3
03/08/2022 12:25 PM,25.23401,29.3,29.5
03/08/2022 12:30 PM,25.33105,29.4,29.6
03/08/2022 12:35 PM,25.61941,29.5,29.4
03/08/2022 12:40 PM,25.47991,29.4,29.8
03/08/2022 12:45 PM,25.51488,29.7,29.9
03/08/2022 12:50 PM,24.98639,29.4,29.6
03/08/2022 12:55 PM,25.99553,29.8,29.8
03/08/2022 1:00 PM,25.78416,30,30
03/08/2022 1:05 PM,25.53235,30.1,30.3
03/08/2022 1:10 PM,26.25703,30.2,30.1
03/08/2022 1:15 PM,27.0545,30.1,30.3
03/08/2022 1:20 PM,26.56623,30.3,30.5
03/08/2022 1:25 PM,24.45218,30.4,29.9
03/08/2022 1:30 PM,25.08734,30.1,30.1
03/08/2022 1:35 PM,26.18283,30.3,30.4
03/08/2022 1:40 PM,25.83064,30.5,30.4
03/08/2022 1:45 PM,25.70422,30.6,30.5
03/08/2022 1:50 PM,26.47386,30.6,30.4
03/08/2022 1:55 PM,25.80847,30.5,30.4
03/08/2022 2:00 PM,25.19997,30.5,30.4
03/08/2022 2:05 PM,25.00764,30.3,29.9
03/08/2022 2:10 PM,25.30334,30,30.1
03/08/2022 2:15 PM,26.60836,30.3,30.2
03/08/2022 2:20 PM,26.06336,30.4,30.1
03/08/2022 2:25 PM,25.38757,30.6,30.6
03/08/2022 2:30 PM,26.24452,30.7,30
03/08/2022 2:35 PM,25.77826,30.4,30.1
03/08/2022 2:40 PM,25.4838,30.7,30.2
03/08/2022 2:45 PM,23.83046,30.2,29.3
03/08/2022 2:50 PM,24.76958,30.1,29
03/08/2022 2:55 PM,24.36219,29.7,28.7
03/08/2022 3:00 PM,24.61188,29.7,29.3
03/08/2022 3:05 PM,25.34075,30.2,30
03/08/2022 3:10 PM,25.58533,30.5,30.1
03/08/2022 3:15 PM,25.74903,30.6,30.1
03/08/2022 3:20 PM,26.14775,30.6,29.4
03/08/2022 3:25 PM,27.01905,30.4,29.5
03/08/2022 3:30 PM,25.69722,30.5,30.1
03/08/2022 3:35 PM,26.52575,30.9,30.1
03/08/2022 3:40 PM,26.40907,30.6,29.5
03/08/2022 3:45 PM,25.24571,30.5,29.3
03/08/2022 3:50 PM,22.00121,30,28.4
03/08/2022 3:55 PM,20.88929,29.5,28.2
03/08/2022 4:00 PM,21.47748,29.5,28.3
03/08/2022 4:05 PM,21.72904,29.6,28.2
03/08/2022 4:10 PM,22.64637,29.6,28.8
03/08/2022 4:15 PM,21.72184,29.9,28.6
03/08/2022 4:20 PM,22.92045,30.1,29.1
03/08/2022 4:25 PM,23.4108,30.3,29
03/08/2022 4:30 PM,24.92597,30.6,29
03/08/2022 4:35 PM,25.28007,30.3,28.8
03/08/2022 4:40 PM,24.64414,30.7,29.2
03/08/2022 4:45 PM,23.50099,30.5,29.2
03/08/2022 4:50 PM,22.36733,30.7,29.3
03/08/2022 4:55 PM,24.18776,30.6,29.4
03/08/2022 5:00 PM,24.47691,30.6,29.4
03/08/2022 5:05 PM,24.73647,30.5,29.5
03/08/2022 5:10 PM,23.8482,30.5,29.4
03/08/2022 5:15 PM,24.40478,30.4,28.5
03/08/2022 5:20 PM,23.97275,30.4,29
03/08/2022 5:25 PM,24.33288,30.6,28.9
03/08/2022 5:30 PM,21.66215,30.5,28.8
03/08/2022 5:35 PM,23.67919,30.4,28.7
03/08/2022 5:40 PM,21.73584,30.2,28.3
03/08/2022 5:45 PM,22.42555,30.2,28.6
03/08/2022 5:50 PM,22.76113,30.2,28.7
03/08/2022 5:55 PM,22.37811,30.4,28.9
03/08/2022 6:00 PM,22.87337,30.4,28.8
03/08/2022 6:05 PM,24.46973,30.1,28.8
03/08/2022 6:10 PM,23.05115,30,28.7
03/08/2022 6:15 PM,23.24556,30.1,29.1
03/08/2022 6:20 PM,22.80041,30,29
03/08/2022 6:25 PM,23.24936,30,29
03/08/2022 6:30 PM,22.36636,30,29
03/08/2022 6:35 PM,23.10828,29.8,28.9
03/08/2022 6:40 PM,22.17489,29.5,28.7
03/08/2022 6:45 PM,20.94253,29.1,27.7
03/08/2022 6:50 PM,20.03061,28.7,27.4
03/08/2022 6:55 PM,21.99061,28.6,27.5
03/08/2022 7:00 PM,22.23241,28.5,27.4
03/08/2022 7:05 PM,21.28342,28.4,27.1
03/08/2022 7:10 PM,21.16364,28.3,26.8
03/08/2022 7:15 PM,21.77871,28.2,26.8
03/08/2022 7:20 PM,22.60104,28.2,26.4
03/08/2022 7:25 PM,20.36327,27.8,26.1
03/08/2022 7:30 PM,21.08343,27.8,26
03/08/2022 7:35 PM,20.47002,27.7,25.7
03/08/2022 7:40 PM,21.34743,27.4,25.4
03/08/2022 7:45 PM,20.19825,27.1,25.2
03/08/2022 7:50 PM,20.44324,27,25.4
03/08/2022 7:55 PM,20.39641,26.8,25.3
03/08/2022 8:00 PM,20.3011,26.7,25.1
03/08/2022 8:05 PM,19.89371,26.6,25
03/08/2022 8:10 PM,19.96719,26.5,24.9
03/08/2022 8:15 PM,19.99137,26.4,25
03/08/2022 8:20 PM,19.65668,26.3,24.8
03/08/2022 8:25 PM,19.89558,26.2,24.7
03/08/2022 8:30 PM,19.77656,26.1,24.4
03/08/2022 8:35 PM,19.51498,26,24.3
03/08/2022 8:40 PM,19.97963,25.8,24.2
03/08/2022 8:45 PM,19.64996,25.6,24.1
03/08/2022 8:50 PM,19.80186,25.4,23.9
03/08/2022 8:55 PM,19.31688,25.3,23.6
03/08/2022 9:00 PM,19.60448,25.1,23.5
03/08/2022 9:05 PM,19.59826,25,23.4
03/08/2022 9:10 PM,20.30029,24.8,23.2
03/08/2022 9:15 PM,19.20716,24.5,23
03/08/2022 9:20 PM,19.43117,24.3,22.7
03/08/2022 9:25 PM,18.71028,23.8,22.5
03/08/2022 9:30 PM,19.13098,23.7,22.3
03/08/2022 9:35 PM,19.02239,23.5,22.2
03/08/2022 9:40 PM,19.10101,23.3,22.1
03/08/2022 9:45 PM,18.99001,23.1,22
03/08/2022 9:50 PM,18.99001,23.1,21.8
03/08/2022 9:55 PM,19.0418,22.9,21.8
03/08/2022 10:00 PM,19.08636,22.8,21.6
03/08/2022 10:05 PM,19.16957,22.7,21.6
03/08/2022 10:10 PM,19.52507,22.6,21.5
03/08/2022 10:15 PM,19.15325,22.5,21.4
03/08/2022 10:20 PM,19.32967,22.4,21.3
03/08/2022 10:25 PM,18.97795,22.3,21.3
03/08/2022 10:30 PM,18.86076,22.2,21.3
03/08/2022 10:35 PM,18.59665,22.4,21.2
03/08/2022 10:40 PM,18.41381,22.4,21.1
03/08/2022 10:45 PM,18.20406,22.1,21.1
03/08/2022 10:50 PM,18.41047,21.9,20.8
03/08/2022 10:55 PM,18.37347,21.6,20.7
03/08/2022 11:00 PM,18.39237,21.5,20.5
03/08/2022 11:05 PM,18.41035,21.4,20.5
03/08/2022 11:10 PM,18.60148,21.4,20.6
03/08/2022 11:15 PM,18.50617,21.4,20.5
03/08/2022 11:20 PM,18.73409,21.4,20.5
03/08/2022 11:25 PM,18.87966,21.3,20.5
03/08/2022 11:30 PM,18.93541,21.3,20.5
03/08/2022 11:35 PM,18.76288,21.2,20.5
03/08/2022 11:40 PM,18.89272,21.2,20.3
03/08/2022 11:45 PM,18.96651,21.2,20.3
03/08/2022 11:50 PM,19.09493,21.2,20.3
03/08/2022 11:55 PM,19.09493,21.2,20.3
04/08/2022 12:00 AM,19.03301,21.1,20.3
04/08/2022 12:05 AM,18.97097,21,20.2
04/08/2022 12:10 AM,18.97097,21,20.1
04/08/2022 12:15 AM,18.81791,20.9,20
04/08/2022 12:20 AM,18.82841,20.8,20.1
04/08/2022 12:25 AM,18.95466,20.8,20
04/08/2022 12:30 AM,18.90066,20.8,19.9
04/08/2022 12:35 AM,18.82841,20.8,20
04/08/2022 12:40 AM,18.74797,20.7,20
04/08/2022 12:45 AM,18.80209,20.7,19.9
04/08/2022 12:50 AM,18.90986,20.7,19.9
04/08/2022 12:55 AM,18.90986,20.7,19.9
04/08/2022 1:00 AM,18.90047,20.6,19.9
04/08/2022 1:05 AM,18.93605,20.6,19.9
04/08/2022 1:10 AM,18.98135,20.7,20
04/08/2022 1:15 AM,19.06219,20.8,20
04/08/2022 1:20 AM,18.98135,20.7,19.9
04/08/2022 1:25 AM,19.08807,20.7,19.9
04/08/2022 1:30 AM,19.1058,20.7,19.9
04/08/2022 1:35 AM,19.0247,20.6,20
04/08/2022 1:40 AM,19.08807,20.7,20.1
04/08/2022 1:45 AM,19.02642,20.8,20.1
04/08/2022 1:50 AM,19.07125,20.9,20.1
04/08/2022 1:55 AM,19.17875,20.9,20
04/08/2022 2:00 AM,19.0979,20.8,20
04/08/2022 2:05 AM,19.15132,20.8,20
04/08/2022 2:10 AM,19.11572,20.8,20.1
04/08/2022 2:15 AM,19.15132,20.8,20
04/08/2022 2:20 AM,19.02642,20.8,20
04/08/2022 2:25 AM,18.99918,20.7,19.9
04/08/2022 2:30 AM,18.96351,20.7,19.9
04/08/2022 2:35 AM,18.94564,20.7,19.9
04/08/2022 2:40 AM,18.98135,20.7,19.8
04/08/2022 2:45 AM,18.91827,20.6,19.8
04/08/2022 2:50 AM,18.88265,20.6,19.8
04/08/2022 2:55 AM,18.90047,20.6,19.8
04/08/2022 3:00 AM,18.98135,20.7,19.9
04/08/2022 3:05 AM,18.93605,20.6,19.8
04/08/2022 3:10 AM,18.94355,20.5,19.7
04/08/2022 3:15 AM,18.9612,20.5,19.8
04/08/2022 3:20 AM,18.89758,20.4,19.7
04/08/2022 3:25 AM,18.95028,20.4,19.7
04/08/2022 3:30 AM,18.86236,20.4,19.7
04/08/2022 3:35 AM,18.78113,20.3,19.8
04/08/2022 3:40 AM,18.87998,20.4,19.8
04/08/2022 3:45 AM,18.91516,20.4,19.8
04/08/2022 3:50 AM,18.93273,20.4,19.7
04/08/2022 3:55 AM,18.8689,20.3,19.7
04/08/2022 4:00 AM,18.93273,20.4,19.7
04/08/2022 4:05 AM,18.96781,20.4,19.8
04/08/2022 4:10 AM,18.95028,20.4,19.8
04/08/2022 4:15 AM,19.00283,20.4,19.7
04/08/2022 4:20 AM,18.95028,20.4,19.7
04/08/2022 4:25 AM,18.95028,20.4,19.8
04/08/2022 4:30 AM,18.95028,20.4,19.7
04/08/2022 4:35 AM,18.86236,20.4,19.7
04/08/2022 4:40 AM,18.99644,20.5,19.7
04/08/2022 4:45 AM,18.93273,20.4,19.7
04/08/2022 4:50 AM,19.04918,20.5,19.7
04/08/2022 4:55 AM,19.03162,20.5,19.7
04/08/2022 5:00 AM,18.91516,20.4,19.7
04/08/2022 5:05 AM,18.95028,20.4,19.7
04/08/2022 5:10 AM,18.8689,20.3,19.6
04/08/2022 5:15 AM,18.8864,20.3,19.6
04/08/2022 5:20 AM,19.02031,20.4,19.6
04/08/2022 5:25 AM,18.92136,20.3,19.5
04/08/2022 5:30 AM,18.78747,20.2,19.5
04/08/2022 5:35 AM,18.78747,20.2,19.5
04/08/2022 5:40 AM,18.78747,20.2,19.5
04/08/2022 5:45 AM,18.73495,20.2,19.5
04/08/2022 5:50 AM,18.66469,20.2,19.4
04/08/2022 5:55 AM,18.66469,20.2,19.5
04/08/2022 6:00 AM,18.71741,20.2,19.5
04/08/2022 6:05 AM,18.69986,20.2,19.6
04/08/2022 6:10 AM,18.69986,20.2,19.5
04/08/2022 6:15 AM,18.83384,20.3,19.6
04/08/2022 6:20 AM,18.81629,20.3,19.6
04/08/2022 6:25 AM,18.79872,20.3,19.6
04/08/2022 6:30 AM,18.89758,20.4,19.6
04/08/2022 6:35 AM,18.84473,20.4,19.7
04/08/2022 6:40 AM,18.86236,20.4,19.7
04/08/2022 6:45 AM,19.03162,20.5,19.8
04/08/2022 6:50 AM,18.99644,20.5,19.8
04/08/2022 6:55 AM,19.06004,20.6,19.8
04/08/2022 7:00 AM,18.91516,20.4,19.7
04/08/2022 7:05 AM,19.00283,20.4,19.8
04/08/2022 7:10 AM,18.95028,20.4,19.9
04/08/2022 7:15 AM,18.99644,20.5,19.8
04/08/2022 7:20 AM,19.24699,20.7,20
04/08/2022 7:25 AM,19.15887,20.7,19.9
04/08/2022 7:30 AM,19.11292,20.6,19.9
04/08/2022 7:35 AM,19.04238,20.6,19.9
04/08/2022 7:40 AM,19.07768,20.6,19.8
04/08/2022 7:45 AM,19.1058,20.7,20
04/08/2022 7:50 AM,19.01699,20.7,19.9
04/08/2022 7:55 AM,19.24002,20.8,20.1
04/08/2022 8:00 AM,19.33884,20.9,20.3
04/08/2022 8:05 AM,19.45694,21.2,20.8
04/08/2022 8:10 AM,19.53616,21.5,21.4
04/08/2022 8:15 AM,20.0174,22.1,21.8
04/08/2022 8:20 AM,20.45418,22.6,22
04/08/2022 8:25 AM,19.68,22.6,22
04/08/2022 8:30 AM,19.34919,22.6,21.6
04/08/2022 8:35 AM,19.36897,22.5,21.7
04/08/2022 8:40 AM,18.81767,22.4,22.1
04/08/2022 8:45 AM,18.8516,22.6,22.3
04/08/2022 8:50 AM,18.96498,22.8,22.5
04/08/2022 8:55 AM,19.13393,23.1,22.3
04/08/2022 9:00 AM,18.81674,22.9,22.1
04/08/2022 9:05 AM,19.05733,23,22.5
04/08/2022 9:10 AM,18.77445,23.2,22.7
04/08/2022 9:15 AM,18.8033,23.1,22.5
04/08/2022 9:20 AM,18.74813,23,22.4
04/08/2022 9:25 AM,18.86575,23.1,22.7
04/08/2022 9:30 AM,19.29475,23.5,22.8
04/08/2022 9:35 AM,19.18232,23.6,23.3
04/08/2022 9:40 AM,18.29025,23.5,23.4
04/08/2022 9:45 AM,19.93851,24.1,23.6
04/08/2022 9:50 AM,18.60628,24.2,23.9
04/08/2022 9:55 AM,19.85012,24.6,24.4
04/08/2022 10:00 AM,20.49363,25,24.9
04/08/2022 10:05 AM,19.33651,25.2,25.2
04/08/2022 10:10 AM,18.89567,25.3,25.1
04/08/2022 10:15 AM,18.58519,24.9,24.7
04/08/2022 10:20 AM,18.77232,24.9,24.8
04/08/2022 10:25 AM,19.007,25,25
04/08/2022 10:30 AM,19.08407,25.3,24.8
04/08/2022 10:35 AM,19.28226,25,25.6
04/08/2022 10:40 AM,19.60365,25.6,25.4
04/08/2022 10:45 AM,18.62756,25.6,24.4
04/08/2022 10:50 AM,19.03783,25.7,25.1
04/08/2022 10:55 AM,20.08418,25.6,24.9
04/08/2022 11:00 AM,19.10985,25.7,26
04/08/2022 11:05 AM,19.17793,26,25.5
04/08/2022 11:10 AM,18.4622,25.4,24.2
04/08/2022 11:15 AM,17.35615,25.1,23.7
04/08/2022 11:20 AM,17.79786,24.7,23.3
04/08/2022 11:25 AM,17.96337,24.9,23.3
04/08/2022 11:30 AM,17.81679,24.9,23.1
04/08/2022 11:35 AM,17.81978,24.8,23.9
04/08/2022 11:40 AM,17.69748,24.8,23.4
04/08/2022 11:45 AM,18.4909,24.9,24.2
04/08/2022 11:50 AM,18.08461,24.9,23.8
04/08/2022 11:55 AM,17.23102,24.7,23.2
04/08/2022 12:00 PM,17.11148,24.6,23.4
04/08/2022 12:05 PM,17.21617,24.5,24.4
04/08/2022 12:10 PM,17.64832,24.8,24.3
04/08/2022 12:15 PM,17.87326,25.3,23.6
04/08/2022 12:20 PM,17.6146,25,24.1
04/08/2022 12:25 PM,18.0799,25.1,25.6
04/08/2022 12:30 PM,17.99853,25.7,25.6
04/08/2022 12:35 PM,18.44469,26.2,26.5
04/08/2022 12:40 PM,18.53002,26.9,27.3
04/08/2022 12:45 PM,19.03823,27.3,27.3
04/08/2022 12:50 PM,19.06668,27.5,27.3
04/08/2022 12:55 PM,19.06808,28.2,28.2
04/08/2022 1:00 PM,22.09703,29.1,28.5
04/08/2022 1:05 PM,22.795,29.6,29.5
04/08/2022 1:10 PM,22.01196,29.9,28.1
04/08/2022 1:15 PM,20.22122,29.8,27.3
